hotel_id,name,location,coordinates,star_rating,review_score,review_count,property_type,distance_to_center,distance_to_airport,chain_brand,amenities,sustainability_rating,city,country
H00358,Gonzalez Group Hotel,"Rome, Italy","[41.871918, 12.532036]",4.0,8.3,2281,Hotel,4.5,30.4,Westin,"Air Conditioning,Gym,Laundry,Pool,Pet Friendly,Conference Rooms,Beach Access,Room Service,Bar,WiFi,Parking,Restaurant,Airport Shuttle",1.1,Rome,Italy
H00359,Crown Bangkok Lodge,"Bangkok, Thailand","[13.789472, 100.465588]",5.0,10.0,162,Hotel,11.6,34.0,Best Western,"Spa,Beach Access,Business Center,24h Front Desk,Room Service,Breakfast,Conference Rooms,Airport Shuttle,Laundry,Parking,Gym,Concierge,Air Conditioning,Bar",2.3,Bangkok,Thailand
H00360,Silver Los Angeles Suites,"Los Angeles, USA","[34.074761, -118.160339]",4.0,10.0,1376,Hotel,4.4,43.3,Best Western,"Concierge,Spa,Bar,Kitchen,24h Front Desk,Conference Rooms,Balcony,Airport Shuttle",1.9,Los Angeles,USA
H00361,Torres-Pope Manor,"Prague, Czech Republic","[50.106432, 14.371986]",4.0,8.8,74,Hotel,2.8,16.5,Courtyard,"Kitchen,Airport Shuttle,Pet Friendly,Concierge,Balcony,Air Conditioning,Beach Access,Bar,Parking,Spa,Laundry,Conference Rooms,Breakfast",2.9,Prague,Czech Republic
H00362,Central Dubai Hotel,"Dubai, UAE","[25.267281, 55.249905]",5.0,9.0,20,Hotel,3.0,21.8,Courtyard,"Laundry,Beach Access,24h Front Desk,WiFi,Pool,Restaurant,Parking,Balcony,Conference Rooms,Gym,Breakfast,Kitchen,Concierge,Air Conditioning",2.7,Dubai,UAE
H00363,Plaza Istanbul Hotel,"Istanbul, Turkey","[40.980908, 28.934887]",4.0,9.3,62,Hostel,2.6,25.1,W Hotels,"Balcony,Kitchen,Restaurant,Spa,Pool,Business Center,Bar,Gym,24h Front Desk,Breakfast,Concierge,Beach Access",1.3,Istanbul,Turkey
H00364,Walker Ltd Resort,"Singapore, Singapore","[1.49552, 103.73637]",2.0,8.1,1495,Resort,1.0,22.2,Four Seasons,"Breakfast,Room Service,Gym",3.1,Singapore,Singapore
H00365,Ross House,"Mumbai, India","[19.081564, 72.885322]",4.0,9.8,3500,Hotel,0.0,16.2,Independent,"Spa,Parking,Pool,24h Front Desk,Gym,Balcony,WiFi,Laundry,Bar,Pet Friendly,Room Service,Breakfast,Kitchen,Conference Rooms",3.6,Mumbai,India
H00366,Rasmussen Suites,"London, UK","[51.471789, -0.139706]",4.0,9.2,1565,Hotel,1.3,12.5,Independent,"24h Front Desk,Pool,Parking,Balcony,Breakfast,Bar,Conference Rooms,Kitchen,Gym,Laundry,Concierge,Spa,Pet Friendly,WiFi",1.5,London,UK
H00367,Park Mumbai Resort,"Mumbai, India","[19.037991, 72.892057]",2.0,8.4,907,Hotel,0.0,15.8,Radisson,"Balcony,Gym,Business Center,Concierge",2.0,Mumbai,India
H00368,May-Ross Resort,"Prague, Czech Republic","[50.143272, 14.49631]",2.0,7.7,1896,Hotel,2.4,52.7,Radisson,"Gym,Air Conditioning,Pool,24h Front Desk,Conference Rooms,Kitchen,Room Service",2.5,Prague,Czech Republic
H00369,Plaza Miami House,"Miami, USA","[25.692255, -80.221555]",4.0,9.1,121,Hotel,13.1,39.2,Ibis,"Kitchen,Room Service,Air Conditioning,24h Front Desk,Breakfast,Conference Rooms,Parking,Pet Friendly,Laundry,Spa",4.5,Miami,USA
H00370,Central Prague Lodge,"Prague, Czech Republic","[49.95111, 14.501648]",5.0,10.0,593,Resort,3.4,8.7,Accor,"Breakfast,Gym,Spa,Concierge,Balcony,Bar,Laundry,Kitchen,Air Conditioning,Pet Friendly,Parking,WiFi,Restaurant",2.3,Prague,Czech Republic
H00371,Grand São Paulo Resort,"São Paulo, Brazil","[-23.596346, -46.616969]",3.0,9.3,1085,Apartment,6.2,42.6,Independent,"Restaurant,Laundry,Pool,Business Center,Room Service,Airport Shuttle,Bar,Gym,Pet Friendly,Kitchen",3.5,São Paulo,Brazil
H00372,Rivera Johnson and Wiley Resort,"Berlin, Germany","[52.519984, 13.509302]",3.0,7.9,1707,B&B,0.3,22.6,Westin,"Parking,WiFi,Airport Shuttle,Spa,Beach Access,Business Center,Laundry,Breakfast",2.9,Berlin,Germany
H00373,Premier Istanbul Lodge,"Istanbul, Turkey","[40.965535, 28.982664]",4.0,9.8,319,Resort,5.1,25.0,Courtyard,"Balcony,Conference Rooms,Kitchen,Air Conditioning,Restaurant,Pet Friendly,Laundry,Airport Shuttle,WiFi,Room Service,Parking,Breakfast,Concierge,Gym,Pool,Business Center",3.8,Istanbul,Turkey
H00374,Paris Crown Suites,"Paris, France","[48.827136, 2.397889]",3.0,7.6,2053,Resort,1.4,37.9,Renaissance,"Laundry,WiFi,Gym,24h Front Desk,Conference Rooms,Airport Shuttle,Concierge,Beach Access,Bar",3.6,Paris,France
H00375,Singapore Garden Suites,"Singapore, Singapore","[1.382037, 103.773788]",4.0,8.2,2907,Hotel,1.1,14.7,Sheraton,"Balcony,Spa,Airport Shuttle,Air Conditioning,Gym,Beach Access,Breakfast,Conference Rooms,Business Center,24h Front Desk,WiFi,Parking,Concierge",3.7,Singapore,Singapore
H00376,White-Estes House,"London, UK","[51.5689, -0.142019]",3.0,9.2,478,B&B,1.4,15.2,Marriott,"Pet Friendly,Beach Access,Breakfast,Parking,Business Center,Conference Rooms,Restaurant,24h Front Desk,WiFi",1.2,London,UK
H00377,Park Istanbul Lodge,"Istanbul, Turkey","[40.945665, 28.979497]",3.0,7.4,460,Hotel,6.4,7.1,Independent,"Conference Rooms,Business Center,Restaurant,Airport Shuttle,24h Front Desk,Balcony,Gym",3.6,Istanbul,Turkey
H00378,Johnson-Carlson Manor,"Amsterdam, Netherlands","[52.299828, 4.877806]",4.0,9.3,2016,B&B,0.5,30.1,Westin,"Concierge,Business Center,Restaurant,Beach Access,Parking,Laundry,Air Conditioning,Bar,Breakfast,Conference Rooms,Gym,Spa",2.9,Amsterdam,Netherlands
H00379,Chandler-Edwards Resort,"Berlin, Germany","[52.430163, 13.479519]",4.0,8.8,596,Hotel,4.0,46.7,Holiday Inn,"Parking,Balcony,Restaurant,Concierge,Kitchen,Airport Shuttle,Beach Access,Gym,Bar,Pool,Conference Rooms",4.5,Berlin,Germany
H00380,Imperial Berlin Hotel,"Berlin, Germany","[52.579527, 13.460295]",4.0,8.9,932,Villa,1.5,17.1,Independent,"WiFi,Airport Shuttle,Concierge,Kitchen,Parking,Business Center,Pet Friendly,Breakfast,Balcony,Restaurant,Gym,Spa",2.2,Berlin,Germany
H00381,São Paulo Golden House,"São Paulo, Brazil","[-23.561584, -46.690769]",3.0,8.0,2525,Apartment,2.7,47.7,Independent,"Conference Rooms,Breakfast,Business Center,Kitchen,Balcony,Airport Shuttle,WiFi,Bar,Pool",4.3,São Paulo,Brazil
H00382,Miami Crown Resort,"Miami, USA","[25.74148, -80.182026]",4.0,9.2,159,Hotel,1.6,16.9,Westin,"Pet Friendly,Bar,24h Front Desk,Air Conditioning,Balcony,Gym,Laundry,Spa,Kitchen,WiFi,Room Service,Airport Shuttle,Restaurant",3.1,Miami,USA
H00383,New York Central Suites,"New York, USA","[40.722138, -73.982367]",4.0,9.9,3607,Hotel,12.1,18.3,Independent,"Bar,Laundry,Air Conditioning,Airport Shuttle,Breakfast,Kitchen,Spa,Room Service,24h Front Desk,WiFi,Parking",2.8,New York,USA
H00384,Joyce Wilson and Lam Lodge,"Mumbai, India","[19.055846, 72.850194]",4.0,9.1,1097,Hotel,1.8,33.1,Novotel,"Beach Access,Kitchen,Balcony,Pool,Spa,Business Center,Laundry,WiFi,Air Conditioning,Conference Rooms,Airport Shuttle",1.2,Mumbai,India
H00385,Bangkok Golden Resort,"Bangkok, Thailand","[13.772592, 100.562217]",5.0,10.0,1213,Apartment,3.0,29.7,Accor,"Pool,Room Service,Parking,Laundry,24h Front Desk,Balcony,Restaurant,Air Conditioning,Concierge,Business Center,Gym,Breakfast,Pet Friendly",2.7,Bangkok,Thailand
H00386,Scott Ltd House,"Los Angeles, USA","[34.119511, -118.130078]",5.0,10.0,373,Hotel,0.2,44.4,Sheraton,"Gym,Balcony,Spa,Bar,Restaurant,Room Service,Laundry,Breakfast,Business Center,WiFi,Beach Access,Pet Friendly,Kitchen,Conference Rooms,Airport Shuttle,Parking,Air Conditioning",3.4,Los Angeles,USA
H00387,Tokyo Imperial Inn,"Tokyo, Japan","[35.598981, 139.656914]",4.0,8.9,699,Hotel,0.6,20.2,W Hotels,"Gym,Spa,Laundry,Pet Friendly,Beach Access,Conference Rooms,Balcony,Room Service,Concierge,Kitchen,Parking,Air Conditioning",1.2,Tokyo,Japan
H00388,Berlin Crown Resort,"Berlin, Germany","[52.457243, 13.258528]",3.0,9.4,434,Hotel,0.2,26.9,InterContinental,"Bar,Restaurant,Beach Access,Pool,Concierge,Breakfast,Laundry,Pet Friendly",1.3,Berlin,Germany
H00389,Silver Berlin Manor,"Berlin, Germany","[52.570673, 13.413849]",4.0,9.5,59,Hotel,0.1,26.8,Four Seasons,"Room Service,WiFi,Conference Rooms,Breakfast,Laundry,Business Center,Concierge,Air Conditioning,Kitchen,Balcony,Parking,24h Front Desk",3.6,Berlin,Germany
H00390,Los Angeles Golden Inn,"Los Angeles, USA","[33.985364, -118.266427]",2.0,7.5,111,Hotel,13.7,26.2,Independent,"Concierge,Laundry,Gym",3.7,Los Angeles,USA
H00391,Imperial Istanbul Resort,"Istanbul, Turkey","[40.991511, 28.927786]",5.0,9.6,10,Resort,3.1,22.0,Hampton Inn,"Room Service,Pool,Bar,Restaurant,Breakfast,Airport Shuttle,Kitchen,WiFi,Gym,24h Front Desk,Parking,Balcony,Concierge,Laundry,Beach Access",2.7,Istanbul,Turkey
H00392,Smith-Frost Hotel,"São Paulo, Brazil","[-23.680657, -46.68383]",2.0,7.3,62,Resort,1.1,30.1,Hampton Inn,"Beach Access,Breakfast,Kitchen,Bar,Laundry,Pet Friendly",2.6,São Paulo,Brazil
H00393,Palace Prague Lodge,"Prague, Czech Republic","[50.106537, 14.489809]",3.0,7.7,2300,Hotel,1.0,36.8,Hilton,"Pet Friendly,24h Front Desk,Gym,Concierge,Kitchen,Restaurant,Business Center,Air Conditioning,Pool,Laundry,Bar,Conference Rooms,Room Service,Airport Shuttle",5.0,Prague,Czech Republic
H00394,Mcdaniel Bentley and Mclaughlin Inn,"Tokyo, Japan","[35.644834, 139.652561]",3.0,8.4,229,B&B,0.6,8.0,Ritz-Carlton,"Breakfast,Balcony,Gym,Air Conditioning,Parking",4.2,Tokyo,Japan
H00395,Plaza Mumbai Resort,"Mumbai, India","[19.048297, 72.957658]",3.0,9.0,1467,Hostel,0.2,17.0,Marriott,"Beach Access,Pet Friendly,Restaurant,Air Conditioning,Balcony,Business Center,24h Front Desk,Gym,Parking",2.7,Mumbai,India
H00396,Diaz Inn,"Tokyo, Japan","[35.69742, 139.675437]",4.0,8.0,5000,Hotel,0.4,16.7,Hyatt,"WiFi,Laundry,Spa,Room Service,Concierge,Balcony,Beach Access,Bar,24h Front Desk,Conference Rooms,Kitchen,Air Conditioning",1.6,Tokyo,Japan
H00397,Central Vienna Manor,"Vienna, Austria","[48.276605, 16.315363]",5.0,8.7,664,Hotel,2.6,24.0,Four Seasons,"Parking,Balcony,Kitchen,Airport Shuttle,WiFi,Pool,Breakfast,Bar,24h Front Desk,Room Service,Beach Access,Air Conditioning,Gym",3.2,Vienna,Austria
H00398,Miami Golden Hotel,"Miami, USA","[25.699747, -80.157853]",4.0,8.8,30,Hotel,0.9,18.8,Westin,"Pool,Restaurant,Air Conditioning,Breakfast,Laundry,Kitchen,Concierge,Conference Rooms,Bar,Business Center,Room Service,WiFi,Balcony,Airport Shuttle",3.8,Miami,USA
H00399,Mccall Hanson and Alvarado Manor,"Mumbai, India","[19.108847, 72.919103]",4.0,9.1,171,Hotel,1.6,28.5,Holiday Inn,"Airport Shuttle,Pet Friendly,Gym,Restaurant,Conference Rooms,Concierge,WiFi,Bar,Room Service,Beach Access,Air Conditioning,Kitchen,Breakfast,Pool,Balcony,Laundry",2.2,Mumbai,India
H00400,Cortez Resort,"Paris, France","[48.982178, 2.260196]",2.0,7.6,795,Villa,0.6,21.4,Ritz-Carlton,"Conference Rooms,Concierge,Gym,Air Conditioning,Business Center,Bar",2.9,Paris,France
H00401,Parker Ortiz and Powell Hotel,"Vienna, Austria","[48.25083, 16.479828]",2.0,7.9,1361,Hotel,0.1,27.3,Accor,"Bar,Spa,Pet Friendly",4.6,Vienna,Austria
H00402,Bangkok Golden Manor,"Bangkok, Thailand","[13.810016, 100.486926]",4.0,9.9,1662,Hotel,0.9,33.3,Radisson,"WiFi,Air Conditioning,Balcony,Restaurant,Room Service,Bar,Business Center,Pet Friendly,Conference Rooms,Kitchen,Laundry,Gym",1.8,Bangkok,Thailand
H00403,Rome Golden House,"Rome, Italy","[41.928928, 12.40466]",3.0,7.6,860,Hotel,0.3,25.7,Hampton Inn,"Pool,Laundry,24h Front Desk,Balcony,Spa,WiFi,Restaurant,Breakfast,Airport Shuttle,Parking,Beach Access,Bar",1.9,Rome,Italy
H00404,London Imperial Inn,"London, UK","[51.442725, -0.065821]",3.0,8.2,12,Apartment,8.1,36.8,InterContinental,"Breakfast,Parking,Room Service,Airport Shuttle,Kitchen,Spa,Restaurant,Concierge,Conference Rooms,Bar,Business Center",1.1,London,UK
H00405,Premier London House,"London, UK","[51.502032, -0.077829]",3.0,9.4,1022,Villa,17.4,15.3,Hampton Inn,"Beach Access,Kitchen,Balcony,Spa,Room Service,Conference Rooms,Bar,Laundry,Concierge,Restaurant",4.5,London,UK
H00406,Mumbai Grand Suites,"Mumbai, India","[19.126357, 72.894507]",2.0,7.5,177,Hostel,2.1,21.3,Hilton,"Business Center,Bar,Gym,Parking,Airport Shuttle",3.7,Mumbai,India
H00407,Silver Tokyo Lodge,"Tokyo, Japan","[35.71579, 139.689591]",3.0,8.0,211,B&B,3.1,23.2,Accor,"24h Front Desk,Pool,Gym,Concierge,Beach Access",4.1,Tokyo,Japan
H00408,Plaza São Paulo Manor,"São Paulo, Brazil","[-23.530709, -46.68259]",4.0,9.1,1336,Hotel,2.1,41.2,Accor,"Pet Friendly,Parking,Airport Shuttle,Room Service,Gym,Laundry,24h Front Desk,Concierge,Business Center,Breakfast,Air Conditioning,Pool,Beach Access",2.2,São Paulo,Brazil
H00409,Spencer-Lee Inn,"Miami, USA","[25.826213, -80.153595]",4.0,8.9,376,Hotel,4.6,22.6,Accor,"Business Center,Beach Access,Restaurant,Conference Rooms,Pet Friendly,Room Service,Gym,Air Conditioning,Airport Shuttle",4.0,Miami,USA
H00410,Bentley Byrd and Orr Suites,"Miami, USA","[25.798909, -80.208756]",5.0,10.0,4695,Hotel,2.0,13.4,InterContinental,"WiFi,Gym,Air Conditioning,Spa,Pet Friendly,Business Center,Laundry,Breakfast,Restaurant,Bar,Parking",1.4,Miami,USA
H00411,Carroll Sullivan and Bass Suites,"Prague, Czech Republic","[50.125012, 14.408452]",3.0,8.2,1761,Hostel,4.3,29.4,Hyatt,"Kitchen,Gym,Parking,Laundry,24h Front Desk,Beach Access,Room Service,Spa,Balcony,Air Conditioning",4.8,Prague,Czech Republic
H00412,Prague Premier Lodge,"Prague, Czech Republic","[50.034217, 14.438159]",4.0,8.2,1245,Hotel,4.9,25.3,Four Seasons,"Room Service,Breakfast,Concierge,Kitchen,Airport Shuttle,Conference Rooms,Pet Friendly,Spa,Gym",4.4,Prague,Czech Republic
H00413,Silver Tokyo House,"Tokyo, Japan","[35.669755, 139.667333]",3.0,9.0,1503,Villa,1.1,35.3,Novotel,"Breakfast,Laundry,Airport Shuttle,Spa,Beach Access,Gym,Restaurant,Room Service,Pool,Parking",3.7,Tokyo,Japan
H00414,Prague Imperial Manor,"Prague, Czech Republic","[50.119116, 14.434566]",3.0,8.4,49,Apartment,1.5,43.1,Radisson,"Air Conditioning,Pool,Gym,Room Service,Restaurant,Laundry,Parking,24h Front Desk",1.7,Prague,Czech Republic
H00415,Los Angeles Golden Hotel,"Los Angeles, USA","[33.984968, -118.23312]",5.0,10.0,1390,Hotel,5.3,30.3,Marriott,"Kitchen,Parking,24h Front Desk,Laundry,Room Service,Spa,Airport Shuttle,Bar,Restaurant,Breakfast,Pet Friendly,Air Conditioning,Beach Access,WiFi,Concierge,Conference Rooms,Balcony,Business Center",1.4,Los Angeles,USA
H00416,Mitchell-Jordan Suites,"Istanbul, Turkey","[41.050173, 29.03931]",5.0,10.0,676,Hotel,1.6,31.1,Radisson,"Pet Friendly,Spa,Parking,WiFi,Business Center,Room Service,Beach Access,Kitchen,Laundry,Airport Shuttle,Bar,Concierge,Conference Rooms,Breakfast,Air Conditioning",4.5,Istanbul,Turkey
H00417,Rome Royal Manor,"Rome, Italy","[41.906436, 12.505765]",2.0,6.9,171,Villa,1.1,19.8,Marriott,"Kitchen,24h Front Desk,Pet Friendly,Concierge,Restaurant,Air Conditioning,Balcony",1.6,Rome,Italy
H00418,Crown Berlin House,"Berlin, Germany","[52.58761, 13.426203]",2.0,7.6,276,Hotel,1.7,12.5,Ibis,"Air Conditioning,Concierge,Restaurant",4.5,Berlin,Germany
H00419,Park Los Angeles Lodge,"Los Angeles, USA","[33.995313, -118.24248]",4.0,9.3,1085,Hotel,1.6,18.8,Marriott,"Beach Access,Concierge,Bar,Laundry,Breakfast,Conference Rooms,Air Conditioning,Business Center,Room Service,Kitchen",4.3,Los Angeles,USA
H00420,Mumbai Garden Manor,"Mumbai, India","[19.105137, 72.817715]",4.0,8.0,355,Hotel,2.7,41.5,Hyatt,"Air Conditioning,Business Center,Balcony,Conference Rooms,Concierge,Laundry,Kitchen,Parking,Bar,WiFi,Airport Shuttle,Breakfast",5.0,Mumbai,India
H00421,Lawson Morris and Ramos Lodge,"Berlin, Germany","[52.508583, 13.43599]",4.0,8.5,10,Villa,5.6,17.9,Hampton Inn,"Balcony,Conference Rooms,Laundry,Beach Access,Gym,Breakfast,Parking,Pool,Spa,Business Center,24h Front Desk",1.5,Berlin,Germany
H00422,São Paulo Premier Inn,"São Paulo, Brazil","[-23.524436, -46.617216]",2.0,7.7,337,Hotel,1.4,14.6,Ibis,"Pool,Airport Shuttle,Kitchen,WiFi,Air Conditioning,Business Center",3.5,São Paulo,Brazil
H00423,Lewis Kennedy and Santana Lodge,"Dubai, UAE","[25.199476, 55.24811]",4.0,8.9,704,Resort,2.1,27.8,Marriott,"Parking,Beach Access,Bar,Pool,Breakfast,Pet Friendly,24h Front Desk,Air Conditioning,Restaurant,WiFi,Business Center,Gym,Airport Shuttle,Kitchen",2.9,Dubai,UAE
H00424,Royal Vienna Lodge,"Vienna, Austria","[48.207086, 16.333149]",5.0,10.0,1159,Hotel,0.0,19.4,Sheraton,"Air Conditioning,Gym,Restaurant,Balcony,Breakfast,Concierge,24h Front Desk,Kitchen,Laundry,Beach Access,Parking,Pet Friendly,Conference Rooms,Room Service,Airport Shuttle",2.6,Vienna,Austria
H00425,Imperial Mumbai House,"Mumbai, India","[19.049731, 72.929194]",3.0,7.9,239,Hotel,0.6,7.3,Ritz-Carlton,"Restaurant,Laundry,Pet Friendly,Bar,Conference Rooms,24h Front Desk,Kitchen",2.7,Mumbai,India
H00426,Jackson Miller and Robertson Resort,"Paris, France","[48.880177, 2.248421]",3.0,8.4,101,Hotel,0.5,14.4,Accor,"Airport Shuttle,Gym,Restaurant,Kitchen,Air Conditioning,24h Front Desk",4.1,Paris,France
H00427,Garden Madrid Suites,"Madrid, Spain","[40.372239, -3.687818]",3.0,8.6,707,Hotel,9.3,30.9,Four Seasons,"Room Service,Breakfast,Pet Friendly,Pool,Conference Rooms,24h Front Desk,Concierge,Balcony",1.7,Madrid,Spain
H00428,Vienna Golden Manor,"Vienna, Austria","[48.187579, 16.374194]",5.0,9.8,2200,Hotel,1.4,16.1,Hilton,"Air Conditioning,Kitchen,Business Center,24h Front Desk,Balcony,Breakfast,Restaurant,Gym,Conference Rooms,Room Service,WiFi,Concierge,Laundry",2.6,Vienna,Austria
H00429,Tokyo Crown Manor,"Tokyo, Japan","[35.700605, 139.606897]",4.0,8.9,839,Apartment,4.0,15.1,Renaissance,"Kitchen,Pet Friendly,Concierge,Conference Rooms,Airport Shuttle,Restaurant,Laundry,24h Front Desk,Pool,Beach Access",3.2,Tokyo,Japan
H00430,Harvey Davis and Crane House,"Mumbai, India","[19.09701, 72.814475]",2.0,6.7,24,Hotel,0.6,29.1,Hyatt,"Room Service,Balcony,Airport Shuttle,Bar,Kitchen",2.6,Mumbai,India
H00431,London Silver Manor,"London, UK","[51.527573, -0.155268]",5.0,10.0,629,Resort,0.6,36.8,Westin,"Concierge,Spa,Balcony,Breakfast,Laundry,Bar,Kitchen,Pet Friendly,Restaurant,24h Front Desk,Beach Access,WiFi,Conference Rooms",1.3,London,UK
H00432,São Paulo Royal Manor,"São Paulo, Brazil","[-23.526455, -46.581496]",3.0,7.7,395,Apartment,1.4,14.2,Sheraton,"Spa,Beach Access,Gym,Restaurant,24h Front Desk,Airport Shuttle,Air Conditioning,Laundry,Parking",1.5,São Paulo,Brazil
H00433,Barcelona Grand Suites,"Barcelona, Spain","[41.346035, 2.12215]",3.0,9.0,1071,Hotel,5.2,23.5,Novotel,"Parking,Laundry,Gym,Breakfast,Conference Rooms,24h Front Desk,Room Service,Pet Friendly,Airport Shuttle,Bar,Restaurant,Kitchen",4.2,Barcelona,Spain
H00434,Chambers and Sons Lodge,"Prague, Czech Republic","[50.003842, 14.502603]",3.0,7.8,23,Hotel,2.8,36.5,Novotel,"Pool,Conference Rooms,Breakfast,Bar,Laundry,Beach Access",2.0,Prague,Czech Republic
H00435,Hernandez Hotel,"Madrid, Spain","[40.389991, -3.717002]",3.0,7.9,330,Villa,0.5,28.2,Hilton,"Air Conditioning,Spa,Restaurant,Concierge,Room Service,Parking,Airport Shuttle,Pool",4.5,Madrid,Spain
H00436,Riggs PLC Inn,"New York, USA","[40.795481, -74.075511]",4.0,9.3,218,Hotel,4.3,31.0,Radisson,"Gym,Breakfast,Conference Rooms,Laundry,WiFi,Balcony,Business Center,Beach Access,Airport Shuttle,Pet Friendly,Air Conditioning",2.4,New York,USA
H00437,Park Prague Manor,"Prague, Czech Republic","[50.106405, 14.513273]",5.0,9.9,386,Resort,7.5,6.6,Four Seasons,"24h Front Desk,Breakfast,WiFi,Balcony,Air Conditioning,Business Center,Room Service,Concierge,Pet Friendly,Pool,Conference Rooms",4.8,Prague,Czech Republic
H00438,Tokyo Palace Resort,"Tokyo, Japan","[35.631684, 139.540494]",4.0,9.1,2883,Apartment,1.3,29.0,St. Regis,"Breakfast,Kitchen,Pet Friendly,Airport Shuttle,Parking,Room Service,WiFi,Balcony,24h Front Desk,Pool,Bar,Conference Rooms,Air Conditioning,Concierge,Spa",2.7,Tokyo,Japan
H00439,Gibson Ltd Suites,"Paris, France","[48.916282, 2.324435]",5.0,10.0,2030,Apartment,5.6,19.4,Novotel,"24h Front Desk,Room Service,Parking,Beach Access,Spa,Airport Shuttle,Pet Friendly,Bar,Business Center,Pool,Concierge,Air Conditioning,Gym,WiFi,Laundry,Breakfast",2.6,Paris,France
H00440,New York Royal Resort,"New York, USA","[40.706297, -73.925261]",4.0,9.0,529,Resort,2.4,29.9,Ritz-Carlton,"Kitchen,Parking,Air Conditioning,Laundry,WiFi,Beach Access,Bar,Balcony,Concierge",1.8,New York,USA
H00441,Los Angeles Imperial Suites,"Los Angeles, USA","[34.046374, -118.16046]",3.0,8.0,2054,Hotel,3.7,21.5,Marriott,"Kitchen,Restaurant,Business Center",1.5,Los Angeles,USA
H00442,Miami Silver Resort,"Miami, USA","[25.681122, -80.143785]",3.0,8.6,719,Resort,3.9,17.8,W Hotels,"Beach Access,Pool,Business Center,Restaurant,WiFi,Gym,Airport Shuttle,Air Conditioning,Balcony",4.1,Miami,USA
H00443,New York Palace House,"New York, USA","[40.619778, -73.962788]",5.0,9.7,3415,Hotel,1.2,28.8,Hilton,"Spa,Beach Access,Air Conditioning,Business Center,Gym,24h Front Desk,Breakfast,Room Service,Bar,Airport Shuttle,Laundry,Pet Friendly,Pool,Conference Rooms,Restaurant",2.6,New York,USA
H00444,Lee Horton and Snyder Hotel,"Mumbai, India","[19.137511, 72.857089]",4.0,9.7,2445,Apartment,0.6,23.6,Radisson,"Bar,Airport Shuttle,Gym,Spa,Conference Rooms,Kitchen,24h Front Desk,Room Service,Laundry,Beach Access,Air Conditioning,Pet Friendly",2.7,Mumbai,India
H00445,Hernandez Ltd Inn,"Tokyo, Japan","[35.691924, 139.742205]",3.0,7.8,214,Hotel,1.2,36.2,Ibis,"Beach Access,24h Front Desk,Bar,WiFi,Air Conditioning,Pool,Balcony,Concierge,Gym,Laundry",3.7,Tokyo,Japan
H00446,Garden Miami Lodge,"Miami, USA","[25.771021, -80.189335]",4.0,9.6,359,Hotel,2.5,18.0,Hyatt,"Restaurant,Room Service,Beach Access,Conference Rooms,Laundry,Breakfast,Spa,Gym,Parking,WiFi,Pet Friendly",3.4,Miami,USA
H00447,Stafford Lodge,"Vienna, Austria","[48.281101, 16.29899]",3.0,8.4,806,Hotel,3.3,38.6,Ritz-Carlton,"Pet Friendly,Concierge,WiFi,Business Center,Room Service,Pool,Conference Rooms,Laundry,Parking",3.0,Vienna,Austria
H00448,Amsterdam Grand Hotel,"Amsterdam, Netherlands","[52.449631, 4.916244]",4.0,8.2,264,Hotel,1.7,30.1,Best Western,"Laundry,Room Service,Conference Rooms,Pool,Breakfast,Balcony,24h Front Desk,Gym,Airport Shuttle,Business Center",3.6,Amsterdam,Netherlands
H00449,Grand Vienna Suites,"Vienna, Austria","[48.230376, 16.288694]",4.0,9.5,3071,Hotel,1.2,4.2,Ritz-Carlton,"Room Service,Concierge,Conference Rooms,Airport Shuttle,Laundry,WiFi,Pool,Pet Friendly,Air Conditioning,Kitchen,Gym",4.7,Vienna,Austria
H00450,Tokyo Royal Resort,"Tokyo, Japan","[35.660185, 139.732469]",2.0,7.8,398,Hotel,2.0,28.8,Ibis,"Gym,Business Center,Laundry,Airport Shuttle,Concierge,Spa,Pet Friendly,Balcony,Bar,Kitchen",2.7,Tokyo,Japan
H00451,Rome Silver Suites,"Rome, Italy","[41.867047, 12.465905]",2.0,8.4,38,Hotel,0.4,24.2,Sheraton,"24h Front Desk,Business Center,Gym,Air Conditioning,Balcony,WiFi",4.4,Rome,Italy
